iteration,vortex_area,omega_value,error,psi_min,residual_norm
44,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
45,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
46,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
47,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
48,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
49,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
50,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
51,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
52,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
53,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
54,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
55,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
56,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
57,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
58,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
59,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
60,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
61,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
62,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
63,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
64,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
65,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
66,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
67,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
68,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
69,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
70,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
71,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
72,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
73,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
74,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
75,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
76,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
77,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
78,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
79,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
80,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
81,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
82,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
83,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
84,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
85,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
86,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
87,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
88,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
89,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
90,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
91,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
92,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
93,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
94,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
95,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
96,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
97,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
98,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
99,0.042865271244199525,-23.328908717341168,2.5067453369516688e-05,-0.05945872179037922,0.06836043220961015
100,0.042908689419697325,-23.305302807522896,2.5067453369516688e-05,-0.0593554086472394,0.06829126008426854
