iteration,vortex_area,omega_value,error,psi_min
57,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
58,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
59,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
60,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
61,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
62,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
63,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
64,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
65,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
66,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
67,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
68,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
69,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
70,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
71,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
72,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
73,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
74,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
75,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
76,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
77,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
78,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
79,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
80,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
81,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
82,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
83,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
84,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
85,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
86,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
87,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
88,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
89,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
90,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
91,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
92,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
93,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
94,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
95,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
96,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
97,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
98,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
99,0.46836256563073886,-10.675490243902292,0.005410061644313059,-0.26193858592339125
100,0.4593235003442635,-10.88557410246263,0.005410061644313059,-0.27097830145458784
