iteration,vortex_area,omega_value,error,psi_min
40,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
41,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
42,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
43,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
44,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
45,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
46,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
47,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
48,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
49,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
50,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
51,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
52,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
53,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
54,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
55,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
56,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
57,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
58,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
59,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
60,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
61,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
62,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
63,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
64,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
65,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
66,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
67,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
68,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
69,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
70,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
71,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
72,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
73,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
74,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
75,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
76,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
77,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
78,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
79,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
80,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
81,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
82,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
83,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
84,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
85,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
86,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
87,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
88,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
89,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
90,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
91,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
92,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
93,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
94,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
95,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
96,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
97,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
98,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
99,0.42727738538419163,-11.702000084802497,0.007575758745887714,-0.2816119019937849
100,0.4394335819044779,-11.378283785982651,0.007575758745887714,-0.26836322668019613
